kind,reward_base,discount_rate,discount_horizon,eta,settling_tolerance,settle_threshold,settled_fraction,settling_p10,settling_p50,settling_p90,saturated_fraction,mean_reward,tail_reward,lqr_edge_reward_raw,ceiling_raw,lqr_mean_reward,tube_mean_reward,lqr_reward_exceeds_tube
r3,lyapunov,0.1,10.0,8.72,0.01,4.605170185988091,1.0,2.694999999999814,2.7649999999998065,3.0107999999997794,0.8617366006699665,9.282905470180552,9.601835992693486,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.642851566575256,True
r3,lyapunov,0.1,10.0,8.74,0.01,4.605170185988091,1.0,2.6940999999998145,2.7649999999998065,3.0107999999997794,0.8631615294235289,9.28807362843623,9.603912912967724,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.64454844770968,True
r3,lyapunov,0.1,10.0,8.76,0.01,4.605170185988091,1.0,2.6930999999998146,2.7639999999998066,3.0106999999997797,0.864570833958302,9.29324924480702,9.605988826928126,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.646223621223088,True
r3,lyapunov,0.1,10.0,8.78,0.01,4.605170185988091,1.0,2.6929999999998144,2.7639999999998066,3.0097999999997795,0.8659176416179191,9.2984565349957,9.608063834130736,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.6478854185108,True
r3,lyapunov,0.1,10.0,8.8,0.01,4.605170185988091,1.0,2.6920999999998148,2.7629999999998067,3.0097999999997795,0.8673363206839658,9.303692418538592,9.610137574065925,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.649531909740482,True
r3,lyapunov,0.1,10.0,8.82,0.01,4.605170185988091,1.0,2.691099999999815,2.7629999999998067,3.0097999999997795,0.8689018674066297,9.308952889383491,9.612208767008084,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.651159710756232,True
r3,lyapunov,0.1,10.0,8.84,0.01,4.605170185988091,1.0,2.6909999999998147,2.761999999999807,3.0087999999997797,0.8704814759262037,9.314205634980883,9.614279066307153,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.652764151905343,True
r3,lyapunov,0.1,10.0,8.86,0.01,4.605170185988091,1.0,2.690099999999815,2.761999999999807,3.0087999999997797,0.8720173366331684,9.319511017838472,9.61634776939965,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.654343430161365,True
r3,lyapunov,0.1,10.0,8.88,0.01,4.605170185988091,1.0,2.689099999999815,2.760999999999807,3.0087999999997797,0.8736500674966252,9.324809827764629,9.618416282816566,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.65589792627322,True
r3,lyapunov,0.1,10.0,8.9,0.01,4.605170185988091,1.0,2.688999999999815,2.760999999999807,3.00869999999978,0.8747796985150742,9.330135686251115,9.62048390586149,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.657435669787077,True
r3,lyapunov,0.1,10.0,8.92,0.01,4.605170185988091,1.0,2.688099999999815,2.759999999999807,3.0077999999997798,0.8759546397680116,9.335500435343432,9.622551167292375,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.65896939525485,True
r3,lyapunov,0.1,10.0,8.94,0.01,4.605170185988091,1.0,2.6870999999998153,2.7594999999998073,3.0077999999997798,0.8771280185990701,9.340877047366348,9.624617992267792,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.66049891453948,True
r3,lyapunov,0.1,10.0,8.96,0.01,4.605170185988091,1.0,2.686999999999815,2.758999999999807,3.0077999999997798,0.8782404629768512,9.346281593288428,9.626684073223867,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.662024680388198,True
r3,lyapunov,0.1,10.0,8.98,0.01,4.605170185988091,1.0,2.6860999999998154,2.758499999999807,3.00769999999978,0.8793669691515424,9.351735873623756,9.628750413286454,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.66354694905515,True
r3,lyapunov,0.1,10.0,9.0,0.01,4.605170185988091,1.0,2.6850999999998155,2.7579999999998073,3.00679999999978,0.8805481600919954,9.357207099044256,9.63081634502605,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.665065651008112,True
r3,lyapunov,0.1,10.0,9.02,0.01,4.605170185988091,1.0,2.6840999999998156,2.7574999999998075,3.00679999999978,0.8816871656417179,9.362717879738934,9.63288254394739,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.666580549915768,True
r3,lyapunov,0.1,10.0,9.040000000000001,0.01,4.605170185988091,1.0,2.6839999999998154,2.7569999999998074,3.00669999999978,0.8829183540822959,9.368275157153478,9.63494884596185,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.668091385992636,True
r3,lyapunov,0.1,10.0,9.06,0.01,4.605170185988091,1.0,2.6830999999998157,2.756499999999807,3.00579999999978,0.8841073571321434,9.373852145648861,9.637013859141739,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.669597220316513,True
r3,lyapunov,0.1,10.0,9.08,0.01,4.605170185988091,1.0,2.682099999999816,2.7559999999998075,3.00579999999978,0.8853807309634518,9.379480548214696,9.639078037209456,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.67109645630306,True
r3,lyapunov,0.1,10.0,9.1,0.01,4.605170185988091,1.0,2.681099999999816,2.7549999999998076,3.00579999999978,0.8865728588570572,9.385143162458586,9.641140479142067,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.67259090655227,True
r3,lyapunov,0.1,10.0,9.120000000000001,0.01,4.605170185988091,1.0,2.6809999999998158,2.7544999999998074,3.00569999999978,0.8877743612819359,9.390836485965927,9.64320183508705,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.674082335644014,True
r3,lyapunov,0.1,10.0,9.14,0.01,4.605170185988091,1.0,2.679999999999816,2.7539999999998077,3.00479999999978,0.8889649267536623,9.396593192725422,9.645261646447612,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.675570540499788,True
r3,lyapunov,0.1,10.0,9.16,0.01,4.605170185988091,1.0,2.679099999999816,2.753499999999808,3.00479999999978,0.8901914279286036,9.402381998970231,9.647320004692412,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.677055592695671,True
r3,lyapunov,0.1,10.0,9.18,0.01,4.605170185988091,1.0,2.6780999999998163,2.7524999999998077,3.0046999999997803,0.8914335533223339,9.408222095122103,9.649377208069962,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.678537462685306,True
r3,lyapunov,0.1,10.0,9.200000000000001,0.01,4.605170185988091,1.0,2.6770999999998164,2.751999999999808,3.00379999999978,0.892728801059947,9.41409629916808,9.651432349561778,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.680015353738156,True
r3,lyapunov,0.1,10.0,9.22,0.01,4.605170185988091,1.0,2.676999999999816,2.751499999999808,3.00379999999978,0.8939959252037398,9.420039595759615,9.653485563020785,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.681489617659603,True
r3,lyapunov,0.1,10.0,9.24,0.01,4.605170185988091,1.0,2.6759999999998163,2.750999999999808,3.0036999999997804,0.8952521123943803,9.426027387984902,9.655537046226492,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.68296090864529,True
r3,lyapunov,0.1,10.0,9.26,0.01,4.605170185988091,1.0,2.6749999999998164,2.749999999999808,3.0027999999997803,0.896503612319384,9.432039585706143,9.657585464606843,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.684428351677653,True
r3,lyapunov,0.1,10.0,9.28,0.01,4.605170185988091,1.0,2.6740999999998167,2.7494999999998084,3.0027999999997803,0.8978019849007549,9.438146440005248,9.659629459106675,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.685891769518527,True
r3,lyapunov,0.1,10.0,9.3,0.01,4.605170185988091,1.0,2.673099999999817,2.7489999999998083,3.0026999999997805,0.8991097320133993,9.444297561584957,9.661670733319712,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.687351484930854,True
r3,lyapunov,0.1,10.0,9.32,0.01,4.605170185988091,1.0,2.672099999999817,2.7479999999998084,3.0017999999997804,0.9004534148292586,9.450489340788737,9.663709780118285,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.688806770505597,True
r3,lyapunov,0.1,10.0,9.34,0.01,4.605170185988091,1.0,2.671099999999817,2.7474999999998087,3.0017999999997804,0.9017330383480826,9.456760825636419,9.665746205983233,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.690257958917043,True
r3,lyapunov,0.1,10.0,9.36,0.01,4.605170185988091,1.0,2.670099999999817,2.7464999999998083,3.0016999999997807,0.9030251612419379,9.463095541346558,9.667781313603875,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.691706191442247,True
r3,lyapunov,0.1,10.0,9.38,0.01,4.605170185988091,1.0,2.6690999999998173,2.7459999999998086,3.0007999999997805,0.9043500949952502,9.469501689382327,9.669814996983007,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.693150843010878,True
r3,lyapunov,0.1,10.0,9.4,0.01,4.605170185988091,1.0,2.6680999999998174,2.7449999999998087,3.0007999999997805,0.9056578421078946,9.47595684497526,9.671846439783332,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.694592594549265,True
r3,lyapunov,0.1,10.0,9.42,0.01,4.605170185988091,1.0,2.6670999999998175,2.7444999999998085,3.0006999999997808,0.9069796510174492,9.482502472146962,9.673874692390658,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.696031351054035,True
r3,lyapunov,0.1,10.0,9.44,0.01,4.605170185988091,1.0,2.6660999999998176,2.743499999999809,2.9997999999997806,0.9083436453177341,9.489132248355592,9.67589962258385,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.697466983973035,True
r3,lyapunov,0.1,10.0,9.46,0.01,4.605170185988091,1.0,2.6650999999998177,2.7424999999998088,2.999699999999781,0.9096998275086245,9.495823500882821,9.677920751475186,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.698899363463909,True
r3,lyapunov,0.1,10.0,9.48,0.01,4.605170185988091,1.0,2.6639999999998176,2.741999999999809,2.9987999999997808,0.9111153817309134,9.502622939697627,9.679938031645744,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.700328239905875,True
r3,lyapunov,0.1,10.0,9.5,0.01,4.605170185988091,1.0,2.6629999999998177,2.740999999999809,2.998699999999781,0.912552809859507,9.509514986552865,9.681951108332932,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.701753337364028,True
r3,lyapunov,0.1,10.0,9.52,0.01,4.605170185988091,1.0,2.661099999999818,2.7399999999998093,2.997799999999781,0.9139808634568272,9.516480489910052,9.683959946174172,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.703174671680893,True
r3,lyapunov,0.1,10.0,9.540000000000001,0.01,4.605170185988091,1.0,2.6600999999998183,2.7389999999998094,2.997799999999781,0.9154448527573621,9.52356371080004,9.685964132746363,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.704592137237409,True
r3,lyapunov,0.1,10.0,9.56,0.01,4.605170185988091,1.0,2.658999999999818,2.738499999999809,2.997699999999781,0.9169697765111744,9.530754229031825,9.687963417933611,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.706005361297734,True
r3,lyapunov,0.1,10.0,9.58,0.01,4.605170185988091,1.0,2.6570999999998186,2.7374999999998098,2.996799999999781,0.9184993875306234,9.538057693936995,9.689957545781898,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.707414129413099,True
r3,lyapunov,0.1,10.0,9.6,0.01,4.605170185988091,1.0,2.6560999999998187,2.7359999999998097,2.996699999999781,0.9200774336283186,9.545471458228661,9.691945953845366,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.708818221520687,True
r3,lyapunov,0.1,10.0,9.620000000000001,0.01,4.605170185988091,1.0,2.654099999999819,2.7344999999998096,2.995799999999781,0.9216820408979551,9.553026018256734,9.693928344697607,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.710217256523626,True
r3,lyapunov,0.1,10.0,9.64,0.01,4.605170185988091,1.0,2.652999999999819,2.73349999999981,2.994799999999781,0.9233319584020799,9.560710075359172,9.69590426418146,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.711610639693571,True
r3,lyapunov,0.1,10.0,9.66,0.01,4.605170185988091,1.0,2.6510999999998193,2.73249999999981,2.9946999999997814,0.9250365606719664,9.568540925818354,9.697873329666997,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.712998027887734,True
r3,lyapunov,0.1,10.0,9.68,0.01,4.605170185988091,1.0,2.6490999999998195,2.7309999999998102,2.9937999999997813,0.9267911604419778,9.576535348117904,9.699834482592376,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.714378424246673,True
r3,lyapunov,0.1,10.0,9.700000000000001,0.01,4.605170185988091,1.0,2.6470999999998197,2.7294999999998106,2.9936999999997815,0.9285941952902355,9.58469693596996,9.701787399839894,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.715751876720107,True
r3,lyapunov,0.1,10.0,9.72,0.01,4.605170185988091,1.0,2.6449999999998197,2.727499999999811,2.9926999999997816,0.9304378531073446,9.593032780474573,9.703731235531817,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.717118357170822,True
r3,lyapunov,0.1,10.0,9.74,0.01,4.605170185988091,1.0,2.6420999999998203,2.725499999999811,2.9916999999997818,0.9323471326433679,9.601568343951868,9.705665739758537,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.718477171873287,True
r3,lyapunov,0.1,10.0,9.76,0.01,4.605170185988091,1.0,2.6389999999998204,2.7234999999998113,2.990699999999782,0.9343126593670317,9.610305386461434,9.707588886479122,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.719827463919348,True
r3,lyapunov,0.1,10.0,9.78,0.01,4.605170185988091,1.0,2.633999999999821,2.7194999999998117,2.989699999999782,0.9363828683565821,9.61927978942348,9.709500434145907,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.721168495245731,True
r3,lyapunov,0.1,10.0,9.8,0.01,4.605170185988091,1.0,0.07210000000000005,0.1315000000000001,0.48680000000000045,0.938531198440078,9.628477407921778,9.711398707870776,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.722499205570818,True
r3,lyapunov,0.1,10.0,9.82,0.01,4.605170185988091,1.0,0.06220000000000005,0.11500000000000009,0.41350000000000037,0.9407998350082496,9.637961859975954,9.713282836921806,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.723818367419423,True
r3,lyapunov,0.1,10.0,9.84,0.01,4.605170185988091,1.0,0.05210000000000004,0.09700000000000007,0.3373000000000003,0.9431731538423079,9.647680719960047,9.715150765494775,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.72512461060503,True
r3,lyapunov,0.1,10.0,9.86,0.01,4.605170185988091,1.0,0.03910000000000003,0.07600000000000005,0.25700000000000023,0.9457277136143193,9.657715891765957,9.717000916656607,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.72641621980431,True
r3,lyapunov,0.1,10.0,9.88,0.01,4.605170185988091,1.0,0.02110000000000001,0.04950000000000004,0.16580000000000014,0.9483760186990651,9.668012050136745,9.718831351785306,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.727691069313614,True
r3,lyapunov,0.1,10.0,9.9,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9512196265186741,9.678580948415512,9.720639231129049,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.728947347701839,True
r3,lyapunov,0.1,10.0,9.92,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9542960351982401,9.689403275182464,9.722421737166318,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.730182593718078,True
r3,lyapunov,0.1,10.0,9.94,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.957673991300435,9.700462911779255,9.724175898225013,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.731393381295373,True
r3,lyapunov,0.1,10.0,9.96,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9615394230288485,9.711819695715441,9.725897488499593,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.732575590404323,True
r3,lyapunov,0.1,10.0,9.98,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9657704614769261,9.723891114877972,9.727581616018373,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.733723689902329,True
r3,lyapunov,0.1,10.0,10.0,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9725232488375581,9.737757596160133,9.729222539022354,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.734830433113661,True
r3,lyapunov,0.1,10.0,10.02,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9740950452477376,9.73893539341654,9.73081273977986,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.735885507229025,True
r3,lyapunov,0.1,10.0,10.040000000000001,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9754887255637218,9.740040169347692,9.732343021238895,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.736872352531607,True
r3,lyapunov,0.1,10.0,10.06,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9769089670516474,9.741086996643373,9.733801045636246,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.737751905488565,True
r3,lyapunov,0.1,10.0,10.08,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9781682790860456,9.742070380945393,9.735170218296513,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.73850486842887,True
r3,lyapunov,0.1,10.0,10.1,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9793307209639518,9.743001077150307,9.736425617092115,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.739160765808261,True
r3,lyapunov,0.1,10.0,10.120000000000001,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9803072346382681,9.743887970043199,9.737524108284564,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.739747478455484,True
r3,lyapunov,0.1,10.0,10.14,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9814743637818109,9.744727516494546,9.738360167494799,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.740255892567058,True
r3,lyapunov,0.1,10.0,10.16,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9824446277686115,9.745518622023628,9.738958275960792,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.740687650885263,True
r3,lyapunov,0.1,10.0,10.18,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9833602069896505,9.746268534376675,9.739387030959435,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.741062187363832,True
r3,lyapunov,0.1,10.0,10.200000000000001,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.984267974101295,9.74697640494253,9.739691131597738,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.741380459278012,True
r3,lyapunov,0.1,10.0,10.22,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9850148117594121,9.747642702435204,9.73991449165962,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.741658001892334,True
r3,lyapunov,0.1,10.0,10.24,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9857444627768611,9.748267807494212,9.740131903244812,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.741920989980665,True
r3,lyapunov,0.1,10.0,10.26,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9865912954352283,9.748829407398738,9.74034829778942,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.742166563137259,True
r3,lyapunov,0.1,10.0,10.28,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.987542810359482,9.74930742169002,9.740563681483131,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.74239266915506,True
r3,lyapunov,0.1,10.0,10.3,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9884771386430679,9.749657340950236,9.740777990483659,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.742606112538457,True
r3,lyapunov,0.1,10.0,10.32,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.989206789660517,9.749891354888714,9.740991229556267,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.74281299814651,True
r3,lyapunov,0.1,10.0,10.34,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9896489550522474,9.750021381890958,9.74120234395222,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.743011273797789,True
r3,lyapunov,0.1,10.0,10.36,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9898348832558372,9.750133697356414,9.741410871827812,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.743195499117391,True
r3,lyapunov,0.1,10.0,10.38,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9899426903654818,9.750243065545842,9.741616549639897,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.74337395147431,True
r3,lyapunov,0.1,10.0,10.4,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9900489350532473,9.75035088779446,9.741819279098408,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.743549137882335,True
r3,lyapunov,0.1,10.0,10.42,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.99018799060047,9.750456597057633,9.742018715058911,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.743720128073765,True
r3,lyapunov,0.1,10.0,10.44,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9903239213039348,9.750558488966666,9.742214650617864,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.743884233712132,True
r3,lyapunov,0.1,10.0,10.46,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9904286035698215,9.750657636928585,9.742406676534628,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.744044687060065,True
r3,lyapunov,0.1,10.0,10.48,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9905239113044347,9.750755500475947,9.742594445030866,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.744203223076084,True
r3,lyapunov,0.1,10.0,10.5,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9906129693515324,9.750852255866704,9.742777583936642,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.744359664086733,True
r3,lyapunov,0.1,10.0,10.52,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9907051522423879,9.750948102053528,9.742955209812324,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.744513642139328,True
r3,lyapunov,0.1,10.0,10.540000000000001,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9908082720863957,9.751042416683969,9.743126448179824,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.744664858445217,True
r3,lyapunov,0.1,10.0,10.56,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9909285785710714,9.751134929004035,9.743289782014314,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.74481260457307,True
r3,lyapunov,0.1,10.0,10.58,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9910645092745363,9.751224951389974,9.743442387881194,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.744954662071555,True
r3,lyapunov,0.1,10.0,10.6,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9911660666966652,9.751312976074365,9.743589561786868,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.745093119202101,True
r3,lyapunov,0.1,10.0,10.620000000000001,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9912551247437628,9.75139925826857,9.743732266503029,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.745229866849588,True
r3,lyapunov,0.1,10.0,10.64,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9913535573221339,9.751484083369416,9.743869648140327,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.745364882048127,True
r3,lyapunov,0.1,10.0,10.66,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9914441777911105,9.751566119375651,9.74400031036828,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.745497855849191,True
r3,lyapunov,0.1,10.0,10.68,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9915410479476027,9.751646700897197,9.744121390056856,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.745628015405101,True
r3,lyapunov,0.1,10.0,10.700000000000001,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.991634793260337,9.751725418158497,9.744225404722423,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.745753580241377,True
r3,lyapunov,0.1,10.0,10.72,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9917097895105245,9.751803178626105,9.74432582600474,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.745877849013421,True
r3,lyapunov,0.1,10.0,10.74,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9917722863856807,9.751880291957871,9.74442586103451,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.746001561771635,True
r3,lyapunov,0.1,10.0,10.76,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9918379081045948,9.751956727584737,9.744525494041207,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.746124658282048,True
r3,lyapunov,0.1,10.0,10.78,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9919113419329033,9.75203244121026,9.74462479448277,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.746247206692269,True
r3,lyapunov,0.1,10.0,10.8,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.991983213339333,9.752106732628485,9.744723765827246,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.746369200300345,True
r3,lyapunov,0.1,10.0,10.82,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9920613344332784,9.75217930922047,9.744822308569288,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.746490590928376,True
r3,lyapunov,0.1,10.0,10.84,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9921363306834659,9.752249382916407,9.744920569942959,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.746611410197715,True
r3,lyapunov,0.1,10.0,10.86,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9922207014649268,9.752317612345346,9.7450184470016,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.746731578944793,True
r3,lyapunov,0.1,10.0,10.88,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.992283198340083,9.75238353274878,9.745115932888892,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.746851039392324,True
r3,lyapunov,0.1,10.0,10.9,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9923503824808759,9.75244851093843,9.745213098270389,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.746970002340761,True
r3,lyapunov,0.1,10.0,10.92,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9924081920903954,9.75251197082352,9.74530992272027,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.747088439810703,True
r3,lyapunov,0.1,10.0,10.94,0.01,4.605170185988091,1.0,0.0,0.0,0.0,0.9924628768561572,9.752573840044873,9.74540638382945,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.747206355193752,True
